id,name,altname,label,date,middletime,jd,alpha,value,value_err,reference,obsmode,filter,weighted_mean,N,exptime,comment,airmass
3200,Phaethon,1983 TB,Phaethon,2017-12-12,13:56:12,2458100.081,22.52,0.48,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,13:59:13,2458100.083,22.52,0.47,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:02:41,2458100.085,22.53,0.55,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:06:08,2458100.088,22.54,0.58,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:09:10,2458100.09,22.55,0.57,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:12:11,2458100.092,22.56,0.53,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:15:21,2458100.094,22.56,0.31,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:18:23,2458100.096,22.57,0.56,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:21:33,2458100.098,22.58,0.63,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:24:34,2458100.1,22.59,0.48,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:27:36,2458100.103,22.6,0.66,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:30:37,2458100.105,22.6,0.6,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:33:47,2458100.107,22.61,0.69,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:36:48,2458100.109,22.62,0.88,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:39:50,2458100.111,22.63,0.46,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:46:01,2458100.115,22.64,0.63,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:49:12,2458100.118,22.65,0.63,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:52:13,2458100.12,22.66,0.52,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:55:14,2458100.122,22.67,0.65,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,14:58:16,2458100.124,22.67,0.68,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:01:17,2458100.126,22.68,0.41,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:04:27,2458100.128,22.69,0.8,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:07:29,2458100.13,22.7,0.68,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:10:30,2458100.132,22.71,1.02,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:13:32,2458100.134,22.71,1.06,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:16:33,2458100.136,22.72,0.45,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:19:35,2458100.139,22.73,0.79,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:22:36,2458100.141,22.74,0.71,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:25:37,2458100.143,22.75,0.37,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:28:48,2458100.145,22.75,0.58,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:31:49,2458100.147,22.76,0.56,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:35:25,2458100.15,22.77,0.65,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:39:01,2458100.152,22.78,1.11,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:41:54,2458100.154,22.79,0.45,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:44:55,2458100.156,22.8,0.92,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:47:48,2458100.158,22.8,0.84,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:50:41,2458100.16,22.81,0.77,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:53:42,2458100.162,22.82,0.88,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:56:35,2458100.164,22.83,1.14,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,15:59:28,2458100.166,22.83,0.78,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:02:21,2458100.168,22.84,0.84,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:05:22,2458100.17,22.85,0.43,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:08:15,2458100.172,22.86,0.85,0.13,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:11:08,2458100.174,22.86,0.68,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:17:02,2458100.178,22.88,0.75,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:19:55,2458100.18,22.89,0.65,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:22:56,2458100.183,22.9,0.71,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:25:58,2458100.185,22.9,1.15,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:28:50,2458100.187,22.91,0.75,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-12,16:31:43,2458100.189,22.92,0.92,0.12,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-13,10:16:27,2458100.928,26.43,1.55,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-13,10:19:37,2458100.93,26.45,1.98,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-13,10:22:39,2458100.932,26.46,1.37,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-13,10:25:49,2458100.935,26.47,1.85,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-13,10:28:50,2458100.937,26.49,1.93,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
